message_id,conversation_id,topic,timestamp,labeler_id,confidence
36566,1,PAWS Token Giveaway Campaign,20250114000000,llama3.3:70b,1.0
36567,1,PAWS Token Giveaway Campaign,20250114000001,llama3.3:70b,1.0
36568,2,CERE Token Supply Discussion,20250114012255,llama3.3:70b,1.0
36569,2,CERE Token Supply Debate,20250114012256,llama3.3:70b,1.0
36570,2,CERE Treasury Burn Strategy,20250114012540,llama3.3:70b,1.0
36571,1,PAWS Token Giveaway Campaign,20250114013000,llama3.3:70b,1.0
36572,1,PAWS Token Giveaway Campaign,20250114013500,llama3.3:70b,1.0
36573,3,Spam Messages,20250114020000,llama3.3:70b,1.0
36574,1,PAWS Token Giveaway Campaign,20250114020500,llama3.3:70b,1.0
36575,0,Spam Messages,20250114022238,llama3.3:70b,1.0
36576,0,Spam Messages,20250114023026,llama3.3:70b,1.0
36577,4,Xtonxwheelrobot Promotion,20250114023500,llama3.3:70b,1.0
36578,0,Spam Messages,20250114051733,llama3.3:70b,1.0
36580,2,PAWS Token Giveaway Campaign,20250114064659,llama3.3:70b,1.0
36582,3,Cryptocurrency Market Trends,20250114092102,llama3.3:70b,1.0
36583,3,Cryptocurrency Market Trends,20250114093558,llama3.3:70b,1.0
36587,4,CERE Project Updates,20250114094036,llama3.3:70b,1.0
36588,4,CERE Project Updates,20250114094206,llama3.3:70b,1.0
36589,4,CERE Project Updates,20250114100349,llama3.3:70b,1.0
36590,5,Greeting,20250114101101,llama3.3:70b,1.0
36592,6,Cryptocurrency Market Analysis,20250114112840,llama3.3:70b,1.0
36597,7,DeFi Development Services,20250114132545,llama3.3:70b,1.0
36600,1,NSYE Opening Discussion,20250114133527,llama3.3:70b,1.0
36599,1,Hans' Short Days,20250114133347,llama3.3:70b,1.0
36602,2,Introduction and Greeting,20250114142650,llama3.3:70b,1.0
36603,2,Ignoring Repeated Offer,20250114143019,llama3.3:70b,1.0
36605,0,Spam Messages,20250114155511,llama3.3:70b,1.0
36607,3,Web3 Global Media Invitation,20250114164755,llama3.3:70b,1.0
36608,3,Declining Web3 Global Media Invitation,20250114165032,llama3.3:70b,1.0
36610,0,Spam Messages,20250114170811,llama3.3:70b,1.0
36611,4,Missing Today's Update,20250114181900,llama3.3:70b,1.0
36613,4,Bridge Update,20250114182725,llama3.3:70b,1.0
36615,1,Cere Network Update,20250114183454,llama3.3:70b,1.0
36616,2,Vitalik's Tweet on Gas Fees,20250114184909,llama3.3:70b,1.0
36617,2,Vitalik's Tweet on Gas Fees,20250114184913,llama3.3:70b,1.0
36618,2,Vitalik's Tweet on Gas Fees,20250114184915,llama3.3:70b,1.0
36619,2,Vitalik's Tweet on Gas Fees,20250114184917,llama3.3:70b,1.0
36620,3,Cere Network x Hyperbridge Integration,20250114185127,llama3.3:70b,1.0
36621,3,Cere Network Future Announcements,20250114185343,llama3.3:70b,1.0
36623,0,Spam Messages,20250114185657,llama3.3:70b,1.0
36626,4,Moderator Role Inquiry,20250114212347,llama3.3:70b,1.0
36627,0,Spam Messages,20250114220201,llama3.3:70b,1.0
36628,0,Spam Messages,20250114220540,llama3.3:70b,1.0
36630,2,CERE Partnership Inquiry,20250114235541,llama3.3:70b,1.0
36633,0,Spam Messages,20250115012149,llama3.3:70b,1.0
36634,3,PAWS Token Giveaway Campaign,20250115015655,llama3.3:70b,1.0
36635,0,Spam Messages,20250115025244,llama3.3:70b,1.0
36638,4,CERE Technical Partnership Opportunity,20250115043148,llama3.3:70b,1.0
36639,4,CERE Contact Information,20250115043230,llama3.3:70b,1.0
36640,5,CERE Expectations and Anticipation,20250115043604,llama3.3:70b,1.0
36641,5,CERE Community Sentiment,20250115050531,llama3.3:70b,1.0
36642,0,Spam Messages,20250115060900,llama3.3:70b,1.0
36644,1,Defending Price from Falling,20250115072601,llama3.3:70b,1.0
36646,1,Market Volume and Price Discussion,20250115074713,llama3.3:70b,1.0
36647,2,Chat Interaction and Bot Activity,20250115081634,llama3.3:70b,1.0
36648,3,User's Wondering or Question,20250115081658,llama3.3:70b,1.0
36652,4,Mentioning Users,20250115113850,llama3.3:70b,1.0
36653,4,Response to Mention,20250115114231,llama3.3:70b,1.0
36654,4,Acknowledgement or Agreement,20250115114319,llama3.3:70b,1.0
36655,5,Sarcastic or Humorous Comment,20250115123855,llama3.3:70b,1.0
36656,1,Follow-up Question on Price Defense,20250115131546,llama3.3:70b,1.0
36657,1,Answer to Price Defense Question,20250115133251,llama3.3:70b,1.0
36658,1,Community Morale Boost,20250115133905,llama3.3:70b,1.0
36659,2,Skepticism and Belief,20250115134140,llama3.3:70b,1.0
36660,3,Nostalgia and Community Reflection,20250115134343,llama3.3:70b,1.0
36661,3,Nostalgia and Time Perception,20250115134354,llama3.3:70b,1.0
36662,3,Community Longevity and OGs,20250115134428,llama3.3:70b,1.0
36663,4,Influence and Community Attraction,20250115135737,llama3.3:70b,1.0
36664,4,Shared Influence and Community Bonding,20250115135911,llama3.3:70b,1.0
